review,tokenized,rating_cleaned,sentiment
"Quejas? ¡Ninguna! Estaba un poco nervioso por realizar esta compra ya que es la primera vez que compro algo “renovado” y que buena experiencia primeriza me he llevado. El iPhone llegó en EXCELENTE estado con la capacidad de batería al 100% y nuevo (Revisando el número de serie verifiqué que, en efecto, el celular es nuevo).Sin rasguños de ningún tipo, quizá un rayón diminuto en la pantalla que es imperceptible a primera vista a menos que lo observes cuidadosamente. La batería le dura 1 día y medio a 2 dependiendo del uso que le dé. Esperé una semana para testearlo bien y escribir una reseña correcta para que las demás personas sepan bien cual fue mi experiencia y así facilitar la compra de otros clientes. En fin, estoy satisfecho con mi compra. Gracias al vendedor por enviarme el producto rápido.","['queen', '¡lingua', 'estate', 'un', 'poco', 'nervosa', 'por', 'realize', 'esta', 'camera', 'ya', 'que', 'e', 'la', 'primera', 'vez', 'que', 'compare', 'also', '“', 'renovate', '”', 'que', 'bueno', 'experience', 'primera', 'llevado', 'el', 'iphone', 'legó', 'en', 'excellent', 'estado', 'con', 'la', 'capacidad', 'de', 'latería', 'al', 'nuevo', 'revisando', 'el', 'número', 'de', 'serie', 'verifiedé', 'que', 'en', 'effect', 'el', 'cellular', 'e', 'nuevos', 'rangeños', 'de', 'ningún', 'tipo', 'quizá', 'un', 'rayón', 'diminuto', 'en', 'la', 'pantalla', 'que', 'e', 'imperceptible', 'primera', 'vista', 'menos', 'que', 'lo', 'observe', 'cuidadosamente', 'la', 'latería', 'le', 'dra', 'día', 'medio', 'dependiendo', 'del', 'uso', 'que', 'le', 'dé', 'esteré', 'una', 'semana', 'para', 'testearlo', 'bien', 'describer', 'una', 'restña', 'correct', 'para', 'que', 'la', 'demás', 'personas', 'span', 'bien', 'coal', 'fue', 'mi', 'experience', 'así', 'facility', 'la', 'camera', 'de', 'otros', 'client', 'en', 'fin', 'story', 'satisfecho', 'con', 'mi', 'camera', 'racial', 'al', 'vendor', 'por', 'enviarme', 'el', 'product', 'rápid']",5,positive
I tried to save myself some money and having to renew my xfinity plan for another 24 months by buying a refurbished iPhone 14 for my son. The phone looked brand new but even though it was unlocked we spent hours on the phone with xfinity and in person trying to get it on my xfinity account.  Very frustrating.  Even called apple but no one could figure out what was wrong.  I finally gave up and bought a new iPhone 14 from xfinity.  The seller was great about issuing a refund. It actually happened very quickly.  In hindsight I wish I had just bought the new one from xfinity to start with.  I gave the seller a 5 cause I don’t think it was their fault.  I did email him twice and the answers back didn’t really help much but they were responsive with the refund.,"['try', 'save', 'money', 'renew', 'finite', 'plan', 'another', 'month', 'buy', 'refurbish', 'iphone', 'son', 'phone', 'look', 'brand', 'new', 'even', 'though', 'unlocked', 'spent', 'hour', 'phone', 'finite', 'person', 'try', 'get', 'finite', 'account', 'frustrate', 'even', 'call', 'apple', 'one', 'could', 'figure', 'wrong', 'finally', 'give', 'buy', 'new', 'iphone', 'finite', 'seller', 'great', 'issue', 'refund', 'actually', 'happen', 'quickly', 'hindsight', 'wish', 'buy', 'new', 'one', 'finite', 'start', 'give', 'seller', 'cause', 'don', '’', 't', 'think', 'fault', 'email', 'twice', 'answer', 'back', 'didn', '’', 't', 'really', 'help', 'much', 'responsive', 'refund']",5,positive
Phone came in excellent condition as described. My fiancé couldn’t be happier with the phone. Works well. Screen and body was flawless. Great battery health too. If you need a new phone but from here.,"['phone', 'come', 'excellent', 'condition', 'describe', 'fiancé', 'couldn', '’', 't', 'happier', 'phone', 'work', 'well', 'screen', 'body', 'flawless', 'great', 'battery', 'health', 'need', 'new', 'phone']",5,positive
The phone came in great condition. No scratches or anything. Had 100% battery health and everything. My order just kept getting delayed but other than that it was great!,"['phone', 'come', 'great', 'condition', 'scratch', 'anything', 'battery', 'health', 'everything', 'order', 'keep', 'get', 'delay', 'great']",4,positive
Like new condition,"['like', 'new', 'condition']",4,positive
"Pretty much the most important thing about an iPhone that matters more than a camera, some scratches, and even the overall iPhone is, and will always be, the battery percentage.Mine is 88% for the excellent condition. I just hope this lasts, as I bought it for use in Peru and not the states. So, charging your phone is a whole lot less convenient when not in the US, surrounded by chargers and plugs/outlets.I will update this within a few months to see the battery life and how it will hold up.Other than that, it looks great; it even got a USB-A cable + charger box, which is a plus.","['pretty', 'much', 'important', 'thing', 'iphone', 'matter', 'camera', 'scratch', 'even', 'overall', 'iphone', 'always', 'battery', 'percentagemine', 'excellent', 'condition', 'hope', 'last', 'buy', 'use', 'peru', 'state', 'charge', 'phone', 'whole', 'lot', 'less', 'convenient', 'u', 'surround', 'charger', 'plugsoutletsi', 'update', 'within', 'month', 'see', 'battery', 'life', 'hold', 'look', 'great', 'even', 'get', 'usa', 'cable', 'charger', 'box', 'plus']",4,positive
10/10 No issue no dent or scratch nothing! clean and crips no complaints over here and it came in time too. The exact as ordered same color everything battery health was on 93% just great,"['issue', 'dent', 'scratch', 'nothing', 'clean', 'crop', 'complaint', 'come', 'time', 'exact', 'order', 'color', 'everything', 'battery', 'health', 'great']",5,positive
"Ordered a phone in good condition. According to Amazon there isn’t supposed to be any scratches on the screen when it is in good condition. There are 2 deep scratches and smaller scratches on the screen. Not upset about it but it doesn’t follow what Amazon says. Battery was at 100% health so It makes up for the scratches. But i am a bit disappointed in that there were scratchesBesides that the phone is in good condition, was a bit of scuff marks on the side but a case hid that. The speakers are loud, was fully unlocked and was able to switch it over to my carrier easily. Was worried when I saw reviews saying the phone wasn’t unlocked but I didn’t have that issue.Overall I’m happy with the phone, just the scratches were disappointing.","['order', 'phone', 'good', 'condition', 'accord', 'amazon', 'isn', '’', 't', 'suppose', 'scratch', 'screen', 'good', 'condition', 'deep', 'scratch', 'small', 'scratch', 'screen', 'upset', 'doesn', '’', 't', 'follow', 'amazon', 'say', 'battery', 'health', 'make', 'scratch', 'bit', 'disappointed', 'scratchesbesides', 'phone', 'good', 'condition', 'bit', 'stuff', 'mark', 'side', 'case', 'hid', 'speaker', 'loud', 'fully', 'unlocked', 'able', 'switch', 'carrier', 'easily', 'worry', 'saw', 'review', 'say', 'phone', 'wasn', '’', 't', 'unlock', 'didn', '’', 't', 'issueoverall', 'i', '’', 'm', 'happy', 'phone', 'scratch', 'disappoint']",4,positive
"The IPhone 14 I got is in perfect condition, even the battery life is at 100%!! I am very glad I got a refurbished phone through Amazon :)","['iphone', 'get', 'perfect', 'condition', 'even', 'battery', 'life', 'glad', 'get', 'refurbish', 'phone', 'amazon']",5,positive
No glitching no lag works as good as new I honestly have no complaints. I’m on it writing this review now. Right out the box the presentation was giving brand new I could tell it was refurbished if I didn’t already know. Looks good and feels good and definitely gives quality,"['switch', 'lag', 'work', 'good', 'new', 'honestly', 'complaint', 'i', '’', 'm', 'write', 'review', 'right', 'box', 'presentation', 'give', 'brand', 'new', 'could', 'tell', 'refurbish', 'didn', '’', 't', 'already', 'know', 'look', 'good', 'feel', 'good', 'definitely', 'give', 'quality']",5,positive
Good but the battery life was 83%iPhone 14 red,"['good', 'battery', 'life', 'iphone', 'red']",4,positive
"Battery life is at 86%, sure the iPhone has defects and some weird dirt/rust on the back of camera but I haven’t had any issues yet as I’m setting it up. I can’t speak for other customers who have had issues but so far so good!Edit after a week: It was some weird junk on the back camera, the phone has to scratches or any dents and has been working properly. Only downside is that the camera doesn’t detect QR codes. That’s not a deal breaker for me. Glad it works and satisfied for a used iPhone 14!!","['battery', 'life', 'sure', 'iphone', 'defect', 'weird', 'distrust', 'back', 'camera', 'haven', '’', 't', 'issue', 'yet', 'i', '’', 'm', 'setting', 'can', '’', 't', 'speak', 'customer', 'issue', 'far', 'goodedit', 'week', 'weird', 'junk', 'back', 'camera', 'phone', 'scratch', 'cent', 'work', 'properly', 'downside', 'camera', 'doesn', '’', 't', 'detect', 'qr', 'code', 'that', '’', 's', 'deal', 'breaker', 'glad', 'work', 'satisfy', 'use', 'iphone']",5,positive
"I have had my new iPhone 14 for three days and I love it. I had to call TracFone to get the phone set up, but they were so nice and set me up in a few minutes. My iPhone is so much easier to use than my old iPhone 6. I am so happy with this new phone because itis so easy to use.","['new', 'iphone', 'three', 'day', 'love', 'call', 'tracfone', 'get', 'phone', 'set', 'nice', 'set', 'minute', 'iphone', 'much', 'easy', 'use', 'old', 'iphone', 'happy', 'new', 'phone', 'itis', 'easy', 'use']",5,positive
I give this Seller and product a 10/10 I’ve held off on writing this review to give the phone some time but it has now been 3 months and I have NO ISSUES I bought a used iPhone 14 and there was not even a scratch on the device or screen.,"['give', 'seller', 'product', 'i', '’', 've', 'hold', 'write', 'review', 'give', 'phone', 'time', 'month', 'issue', 'buy', 'use', 'iphone', 'even', 'scratch', 'device', 'screen']",5,positive
Good,['good'],4,positive
"Phone arrived packaged nicely and included charging cube and cord.  I had to present my drivers license and sign for it when FedEx delivered it.  Some scratches on the sides, but front and back screen look new.  Very disappointed however to check the battery health and it only be at 85%.  I would have thought that an “excellent, like new” phone would’ve came with a new battery since that has always been my experience with Apple refurbished products. (I do realize this is not a certified Apple refurbished product) I purchased this as a gift for my daughter, so no time to return and get a different phone.  For the price paid, I would’ve expected a “like new” phone that has a new battery.","['phone', 'arrive', 'package', 'nicely', 'included', 'charge', 'cube', 'cord', 'present', 'driver', 'license', 'sign', 'index', 'deliver', 'scratch', 'side', 'front', 'back', 'screen', 'look', 'new', 'disappointed', 'however', 'check', 'battery', 'health', 'would', 'think', '“', 'excellent', 'like', 'new', '”', 'phone', 'would', '’', 've', 'come', 'new', 'battery', 'since', 'always', 'experience', 'apple', 'refurbish', 'product', 'realize', 'certified', 'apple', 'refurbish', 'product', 'purchase', 'gift', 'daughter', 'time', 'return', 'get', 'different', 'phone', 'price', 'pay', 'would', '’', 've', 'expect', '“', 'like', 'new', '”', 'phone', 'new', 'battery']",4,positive
"Not sure if the face has a protective screen , please advise!  Happy with everything about the phone","['sure', 'face', 'protective', 'screen', 'please', 'advise', 'happy', 'everything', 'phone']",5,positive
